Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782549242,40,POST,chat (headers),1.500000,0.000000,11000,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000,118,0,5000,5873.495697070473,806.4290840411559,12319.375999970362,0.0
1782549242,40,,Aggregated,4.500000,0.000000,12000,13000,19000,19000,20000,20000,20000,20000,20000,20000,20000,378,0,10000,10678.882673021502,806.4290840411559,62856.040954589844,0.0
1782549243,40,STREAM,E2E,1.500000,0.000000,19000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,119,0,16000,18353.214408169275,7114.138841629028,62856.040954589844,0.0
1782549243,40,STREAM,TTFT,1.500000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,143,0,9200,8339.08199096893,906.3029289245605,27769.404888153076,0.0
1782549243,40,POST,chat (headers),1.500000,0.000000,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,119,0,5000,5927.539226220443,806.4290840411559,12319.375999970362,0.0
1782549243,40,,Aggregated,4.500000,0.000000,12000,13000,19000,19000,20000,20000,21000,21000,21000,21000,21000,381,0,10000,10713.644113388276,806.4290840411559,62856.040954589844,0.0
1782549244,40,STREAM,E2E,1.400000,0.000000,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,120,0,16000,18371.344272295635,7114.138841629028,62856.040954589844,0.0
1782549244,40,STREAM,TTFT,1.400000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,144,0,9200,8366.084143519402,906.3029289245605,27769.404888153076,0.0
1782549244,40,POST,chat (headers),1.400000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,120,0,5000,5980.157872252555,806.4290840411559,12319.375999970362,0.0
1782549244,40,,Aggregated,4.200000,0.000000,12000,13000,19000,19000,20000,21000,21000,21000,21000,21000,21000,384,0,10000,10747.125973991084,806.4290840411559,62856.040954589844,0.0
1782549245,40,STREAM,E2E,1.400000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,123,0,17000,18417.872519997076,7114.138841629028,62856.040954589844,0.0
1782549245,40,STREAM,TTFT,1.500000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,146,0,9300,8420.050253606822,906.3029289245605,27769.404888153076,0.0
1782549245,40,POST,chat (headers),1.400000,0.000000,11000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,123,0,5300,6127.471597596427,806.4290840411559,12532.0018340135,0.0
1782549245,40,,Aggregated,4.300000,0.000000,12000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,392,0,11000,10837.766998700503,806.4290840411559,62856.040954589844,0.0
1782549246,40,STREAM,E2E,1.400000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,124,0,17000,18428.999104807455,7114.138841629028,62856.040954589844,0.0
1782549246,40,STREAM,TTFT,1.300000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,147,0,9300,8440.282258857675,906.3029289245605,27769.404888153076,0.0
1782549246,40,POST,chat (headers),1.400000,0.000000,11000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,124,0,5300,6171.540932834051,806.4290840411559,12532.0018340135,0.0
1782549246,40,,Aggregated,4.100000,0.000000,12000,13000,20000,20000,20000,21000,21000,21000,21000,21000,21000,395,0,11000,10863.76824485981,806.4290840411559,62856.040954589844,0.0
1782549247,40,STREAM,E2E,1.500000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,126,0,17000,18443.18972315107,7114.138841629028,62856.040954589844,0.0
1782549247,40,STREAM,TTFT,1.300000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,148,0,9300,8460.9414935112,906.3029289245605,27769.404888153076,0.0
1782549247,40,POST,chat (headers),1.500000,0.000000,11000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,126,0,5300,6249.225779471638,806.4290840411559,12532.0018340135,0.0
1782549247,40,,Aggregated,4.300000,0.000000,12000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,400,0,11000,10908.659235925297,806.4290840411559,62856.040954589844,0.0
1782549248,40,STREAM,E2E,1.500000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,127,0,17000,18450.561576002227,7114.138841629028,62856.040954589844,0.0
1782549248,40,STREAM,TTFT,1.300000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,151,0,9600,8515.476504698494,906.3029289245605,27769.404888153076,0.0
1782549248,40,POST,chat (headers),1.500000,0.000000,11000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,127,0,6000,6287.996814342392,806.4290840411559,12532.0018340135,0.0
1782549248,40,,Aggregated,4.300000,0.000000,12000,12000,19000,20000,20000,21000,21000,21000,21000,21000,21000,405,0,11000,10932.429303168492,806.4290840411559,62856.040954589844,0.0
1782549249,40,STREAM,E2E,1.300000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,128,0,17000,18458.442283794284,7114.138841629028,62856.040954589844,0.0
1782549249,40,STREAM,TTFT,1.400000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,152,0,9600,8533.21557923367,906.3029289245605,27769.404888153076,0.0
1782549249,40,POST,chat (headers),1.300000,0.000000,11000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,128,0,6000,6326.928035519813,806.4290840411559,12532.0018340135,0.0
1782549249,40,,Aggregated,4.000000,0.000000,12000,13000,19000,20000,20000,21000,21000,21000,21000,21000,21000,408,0,11000,10954.843551264026,806.4290840411559,62856.040954589844,0.0
1782549250,40,STREAM,E2E,1.500000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,130,0,17000,18476.0667855923,7114.138841629028,62856.040954589844,0.0
1782549250,40,STREAM,TTFT,1.600000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,154,0,9900,8571.803955288677,906.3029289245605,27769.404888153076,0.0
1782549250,40,POST,chat (headers),1.500000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,130,0,6200,6405.89431958864,806.4290840411559,12532.0018340135,0.0
1782549250,40,,Aggregated,4.600000,0.000000,12000,13000,19000,20000,20000,21000,21000,21000,21000,21000,21000,414,0,11000,11001.721625091735,806.4290840411559,62856.040954589844,0.0
1782549251,40,STREAM,E2E,1.500000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,131,0,17000,18490.887742006144,7114.138841629028,62856.040954589844,0.0
1782549251,40,STREAM,TTFT,1.600000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,154,0,9900,8571.803955288677,906.3029289245605,27769.404888153076,0.0
1782549251,40,POST,chat (headers),1.500000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,131,0,6200,6450.5401358518475,806.4290840411559,12532.0018340135,0.0
1782549251,40,,Aggregated,4.600000,0.000000,12000,13000,19000,20000,20000,21000,21000,21000,21000,21000,21000,416,0,11000,11027.367454600608,806.4290840411559,62856.040954589844,0.0
1782549252,40,STREAM,E2E,1.400000,0.000000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,132,0,17000,18503.92403385856,7114.138841629028,62856.040954589844,0.0
1782549252,40,STREAM,TTFT,1.400000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,155,0,10000,8596.85292397776,906.3029289245605,27769.404888153076,0.0
1782549252,40,POST,chat (headers),1.400000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,132,0,6200,6493.628531913132,806.4290840411559,12532.0018340135,0.0
1782549252,40,,Aggregated,4.200000,0.000000,12000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,419,0,11000,11055.344014077366,806.4290840411559,62856.040954589844,0.0
1782549253,40,STREAM,E2E,1.500000,0.000000,20000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,135,0,18000,18536.181048993712,7114.138841629028,62856.040954589844,0.0
1782549253,40,STREAM,TTFT,1.400000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,156,0,10000,8619.649955859551,906.3029289245605,27769.404888153076,0.0
1782549253,40,POST,chat (headers),1.500000,0.000000,12000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,135,0,6500,6613.192236767564,806.4290840411559,12532.0018340135,0.0
1782549253,40,,Aggregated,4.400000,0.000000,12000,19000,19000,20000,20000,20000,21000,21000,21000,21000,21000,426,0,11000,11126.36334904193,806.4290840411559,62856.040954589844,0.0
1782549254,40,STREAM,E2E,1.300000,0.000000,20000,20000,20000,20000,20000,49000,49000,49000,49000,49000,49000,136,0,18000,18762.03773477498,7114.138841629028,62856.040954589844,0.0
1782549254,40,STREAM,TTFT,1.400000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,159,0,10000,8679.954723742023,906.3029289245605,27769.404888153076,0.0
1782549254,40,POST,chat (headers),1.300000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,136,0,6500,6654.940170386587,806.4290840411559,12532.0018340135,0.0
1782549254,40,,Aggregated,4.000000,0.000000,12000,12000,19000,19000,20000,20000,49000,49000,49000,49000,49000,431,0,11000,11222.324353078782,806.4290840411559,62856.040954589844,0.0
1782549255,40,STREAM,E2E,1.300000,0.000000,20000,42000,44000,45000,47000,47000,49000,49000,49000,49000,49000,148,0,19000,20623.974282999297,7114.138841629028,62856.040954589844,0.0
1782549255,40,STREAM,TTFT,1.300000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,161,0,10000,8704.446850356107,906.3029289245605,27769.404888153076,0.0
1782549255,40,POST,chat (headers),1.300000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,148,0,6500,6693.484764395131,806.4290840411559,12532.0018340135,0.0
1782549255,40,,Aggregated,3.900000,0.000000,12000,19000,20000,20000,44000,46000,47000,49000,49000,49000,49000,457,0,11000,11913.347662848377,806.4290840411559,62856.040954589844,0.0
1782549256,40,STREAM,E2E,1.500000,0.000000,20000,41000,44000,44000,47000,47000,49000,49000,49000,49000,49000,151,0,19000,20594.516872570213,7114.138841629028,62856.040954589844,0.0
1782549256,40,STREAM,TTFT,1.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,166,0,10000,8620.504386453744,906.3029289245605,27769.404888153076,0.0
1782549256,40,POST,chat (headers),1.500000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,151,0,7000,6780.370625314944,806.4290840411559,12532.0018340135,0.0
1782549256,40,,Aggregated,4.600000,0.000000,12000,19000,19000,20000,44000,46000,47000,49000,49000,49000,49000,468,0,11000,11890.196026350386,806.4290840411559,62856.040954589844,0.0
1782549257,40,STREAM,E2E,2.600000,0.000000,20000,42000,44000,45000,47000,47000,49000,49000,49000,49000,49000,152,0,19000,20584.92303835718,7114.138841629028,62856.040954589844,0.0
1782549257,40,STREAM,TTFT,1.500000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,167,0,10000,8587.578971942741,906.3029289245605,27769.404888153076,0.0
1782549257,40,POST,chat (headers),2.600000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,152,0,7000,6808.581071036507,806.4290840411559,12532.0018340135,0.0
1782549257,40,,Aggregated,6.700000,0.000000,12000,19000,20000,20000,44000,46000,47000,49000,49000,49000,49000,471,0,11000,11885.219348072778,806.4290840411559,62856.040954589844,0.0
1782549258,40,STREAM,E2E,2.800000,0.000000,20000,42000,44000,44000,47000,47000,49000,49000,49000,49000,49000,154,0,19000,20569.887543653513,7114.138841629028,62856.040954589844,0.0
1782549258,40,STREAM,TTFT,1.700000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,177,0,10000,8586.920623725417,906.3029289245605,27769.404888153076,0.0
1782549258,40,POST,chat (headers),2.800000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,154,0,7300,6868.254416704619,806.4290840411559,12532.0018340135,0.0
1782549258,40,,Aggregated,7.300000,0.000000,12000,12000,19000,20000,44000,46000,47000,49000,49000,49000,49000,485,0,11000,11846.100643906291,806.4290840411559,62856.040954589844,0.0
1782549259,40,STREAM,E2E,2.700000,0.000000,20000,42000,44000,44000,47000,47000,49000,49000,49000,49000,49000,155,0,19000,20568.623991935485,7114.138841629028,62856.040954589844,0.0
1782549259,40,STREAM,TTFT,1.800000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,178,0,10000,8560.856189620628,906.3029289245605,27769.404888153076,0.0
1782549259,40,POST,chat (headers),2.700000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,155,0,7500,6903.680169932364,806.4290840411559,12532.0018340135,0.0
1782549259,40,,Aggregated,7.200000,0.000000,12000,12000,19000,20000,44000,46000,47000,49000,49000,49000,49000,488,0,11000,11848.441694348337,806.4290840411559,62856.040954589844,0.0
1782549260,40,STREAM,E2E,2.600000,0.000000,20000,41000,44000,44000,47000,47000,49000,49000,49000,49000,49000,156,0,19000,20565.63124137047,7114.138841629028,62856.040954589844,0.0
1782549260,40,STREAM,TTFT,2.500000,0.000000,10000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,179,0,10000,8540.836193042094,906.3029289245605,27769.404888153076,0.0
1782549260,40,POST,chat (headers),2.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,156,0,7500,6936.369821086723,806.4290840411559,12532.0018340135,0.0
1782549260,40,,Aggregated,7.700000,0.000000,11000,12000,19000,20000,44000,46000,47000,49000,49000,49000,49000,491,0,11000,11851.571984313354,806.4290840411559,62856.040954589844,0.0
1782549261,40,STREAM,E2E,2.600000,0.000000,20000,42000,44000,45000,47000,47000,49000,49000,49000,49000,49000,156,0,19000,20565.63124137047,7114.138841629028,62856.040954589844,0.0
1782549261,40,STREAM,TTFT,2.500000,0.000000,9200,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,180,0,9900,8526.942180262671,906.3029289245605,27769.404888153076,0.0
1782549261,40,POST,chat (headers),2.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,156,0,7500,6936.369821086723,806.4290840411559,12532.0018340135,0.0
1782549261,40,,Aggregated,7.700000,0.000000,11000,12000,19000,20000,44000,46000,47000,49000,49000,49000,49000,492,0,11000,11839.759671119113,806.4290840411559,62856.040954589844,0.0
1782549262,40,STREAM,E2E,2.600000,0.000000,20000,41000,44000,44000,47000,47000,49000,49000,49000,49000,49000,159,0,19000,20550.869770769805,7114.138841629028,62856.040954589844,0.0
1782549262,40,STREAM,TTFT,2.600000,0.000000,7900,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,183,0,9600,8507.86751476142,906.3029289245605,27769.404888153076,0.0
1782549262,40,POST,chat (headers),2.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,159,0,7700,7026.521572625739,806.4290840411559,12532.0018340135,0.0
1782549262,40,,Aggregated,7.800000,0.000000,11000,12000,19000,20000,42000,45000,47000,49000,49000,49000,49000,501,0,11000,11859.770416768924,806.4290840411559,62856.040954589844,0.0
1782549263,40,STREAM,E2E,2.500000,0.000000,20000,42000,44000,45000,47000,47000,49000,49000,49000,49000,49000,160,0,19000,20535.1724088192,7114.138841629028,62856.040954589844,0.0
1782549263,40,STREAM,TTFT,2.600000,0.000000,8300,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,184,0,9300,8508.88762007589,906.3029289245605,27769.404888153076,0.0
1782549263,40,POST,chat (headers),2.500000,0.000000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,160,0,7700,7044.7393825837935,806.4290840411559,12532.0018340135,0.0
1782549263,40,,Aggregated,7.600000,0.000000,11000,12000,19000,20000,44000,46000,47000,49000,49000,49000,49000,504,0,11000,11861.946842695323,806.4290840411559,62856.040954589844,0.0
1782549264,40,STREAM,E2E,2.800000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,163,0,19000,20354.707663775953,7114.138841629028,62856.040954589844,0.0
1782549264,40,STREAM,TTFT,2.500000,0.000000,7900,9600,11000,11000,11000,11000,12000,12000,12000,12000,12000,186,0,9600,8521.106426433851,906.3029289245605,27769.404888153076,0.0
1782549264,40,POST,chat (headers),2.800000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,163,0,7600,6962.677639867665,806.4290840411559,12532.0018340135,0.0
1782549264,40,,Aggregated,8.100000,0.000000,11000,11000,12000,18000,19000,20000,20000,20000,20000,20000,20000,512,0,11000,11792.30390588009,806.4290840411559,62856.040954589844,0.0
1782549265,40,STREAM,E2E,2.800000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,164,0,19000,20298.447587141178,7114.138841629028,62856.040954589844,0.0
1782549265,40,STREAM,TTFT,2.700000,0.000000,7500,9200,9700,9800,11000,11000,12000,12000,12000,12000,12000,187,0,9600,8527.779215797384,906.3029289245605,27769.404888153076,0.0
1782549265,40,POST,chat (headers),2.800000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,164,0,7500,6938.555654764414,806.4290840411559,12532.0018340135,0.0
1782549265,40,,Aggregated,8.300000,0.000000,11000,11000,12000,12000,20000,20000,20000,20000,20000,20000,20000,515,0,11000,11770.025718498306,806.4290840411559,62856.040954589844,0.0
1782549266,40,STREAM,E2E,2.600000,0.000000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,165,0,19000,20246.80349899061,7114.138841629028,62856.040954589844,0.0
1782549266,40,STREAM,TTFT,2.500000,0.000000,8300,9600,9800,11000,11000,11000,12000,12000,12000,12000,12000,188,0,9600,8540.642757365044,906.3029289245605,27769.404888153076,0.0
1782549266,40,POST,chat (headers),2.600000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,165,0,7500,6918.687227820611,806.4290840411559,12532.0018340135,0.0
1782549266,40,,Aggregated,7.700000,0.000000,11000,11000,12000,12000,20000,20000,20000,20000,20000,20000,20000,518,0,11000,11752.793066232585,806.4290840411559,62856.040954589844,0.0
1782549267,40,STREAM,E2E,2.600000,0.000000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,166,0,19000,20196.684756910945,7114.138841629028,62856.040954589844,0.0
1782549267,40,STREAM,TTFT,2.500000,0.000000,8700,9700,9800,11000,11000,11000,11000,11000,11000,11000,11000,190,0,9700,8568.77644814943,906.3029289245605,27769.404888153076,0.0
1782549267,40,POST,chat (headers),2.600000,0.000000,9900,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,166,0,7300,6900.158900646941,806.4290840411559,12532.0018340135,0.0
1782549267,40,,Aggregated,7.700000,0.000000,11000,12000,12000,12000,20000,20000,20000,20000,20000,20000,20000,522,0,11000,11735.9072266341,806.4290840411559,62856.040954589844,0.0
1782549268,40,STREAM,E2E,1.300000,0.000000,13000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,167,0,19000,20153.251303884084,7114.138841629028,62856.040954589844,0.0
1782549268,40,STREAM,TTFT,2.400000,0.000000,9600,9800,11000,11000,11000,12000,12000,12000,12000,12000,12000,191,0,9800,8588.48423733137,906.3029289245605,27769.404888153076,0.0
1782549268,40,POST,chat (headers),1.300000,0.000000,4900,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,167,0,7300,6888.077352338186,806.4290840411559,12532.0018340135,0.0
1782549268,40,,Aggregated,5.000000,0.000000,11000,12000,12000,12000,20000,20000,20000,20000,20000,20000,20000,525,0,11000,11726.290237941736,806.4290840411559,62856.040954589844,0.0
1782549269,40,STREAM,E2E,1.500000,0.000000,13000,18000,19000,20000,20000,20000,20000,20000,20000,20000,20000,168,0,19000,20116.276230130876,7114.138841629028,62856.040954589844,0.0
1782549269,40,STREAM,TTFT,2.400000,0.000000,9700,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,192,0,9800,8606.378549089035,906.3029289245605,27769.404888153076,0.0
1782549269,40,POST,chat (headers),1.500000,0.000000,4900,9900,11000,12000,12000,12000,12000,12000,12000,12000,12000,168,0,7000,6882.151683073885,806.4290840411559,12532.0018340135,0.0
1782549269,40,,Aggregated,5.400000,0.000000,11000,12000,12000,12000,19000,20000,20000,20000,20000,20000,20000,528,0,11000,11720.001081142982,806.4290840411559,62856.040954589844,0.0
1782549270,40,STREAM,E2E,1.400000,0.000000,14000,15000,18000,19000,20000,20000,20000,20000,20000,20000,20000,171,0,19000,20029.874253691287,7114.138841629028,62856.040954589844,0.0
1782549270,40,STREAM,TTFT,1.400000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,195,0,10000,8655.111942535792,906.3029289245605,27769.404888153076,0.0
1782549270,40,POST,chat (headers),1.400000,0.000000,5900,7200,9900,11000,12000,12000,12000,12000,12000,12000,12000,171,0,7200,6888.121242001816,806.4290840411559,12532.0018340135,0.0
1782549270,40,,Aggregated,4.200000,0.000000,11000,12000,12000,13000,15000,19000,20000,20000,20000,20000,20000,537,0,11000,11714.56994144879,806.4290840411559,62856.040954589844,0.0
1782549271,40,STREAM,E2E,1.400000,0.000000,13000,15000,15000,15000,17000,18000,18000,18000,18000,18000,18000,172,0,19000,20009.38676401626,7114.138841629028,62856.040954589844,0.0
1782549271,40,STREAM,TTFT,1.300000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,195,0,10000,8655.111942535792,906.3029289245605,27769.404888153076,0.0
1782549271,40,POST,chat (headers),1.400000,0.000000,4900,7100,7200,7300,8600,9900,9900,9900,9900,9900,9900,172,0,7200,6897.803398060374,806.4290840411559,12532.0018340135,0.0
1782549271,40,,Aggregated,4.100000,0.000000,11000,11000,12000,12000,15000,15000,18000,18000,18000,18000,18000,539,0,11000,11717.594687702525,806.4290840411559,62856.040954589844,0.0
1782549272,40,STREAM,E2E,1.500000,0.000000,14000,15000,17000,17000,18000,18000,18000,18000,18000,18000,18000,175,0,19000,19966.906704221452,7114.138841629028,62856.040954589844,0.0
1782549272,40,STREAM,TTFT,1.300000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,196,0,10000,8667.954447318096,906.3029289245605,27769.404888153076,0.0
1782549272,40,POST,chat (headers),1.500000,0.000000,5900,7200,8600,9500,9600,9700,9700,9700,9700,9700,9700,175,0,7300,6943.561056716634,806.4290840411559,12532.0018340135,0.0
1782549272,40,,Aggregated,4.300000,0.000000,11000,12000,12000,13000,15000,17000,18000,18000,18000,18000,18000,546,0,11000,11736.723314722549,806.4290840411559,62856.040954589844,0.0
1782549273,40,STREAM,E2E,1.500000,0.000000,15000,15000,17000,17000,18000,18000,18000,18000,18000,18000,18000,175,0,19000,19966.906704221452,7114.138841629028,62856.040954589844,0.0
1782549273,40,STREAM,TTFT,1.300000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,199,0,10000,8704.755822617804,906.3029289245605,27769.404888153076,0.0
1782549273,40,POST,chat (headers),1.500000,0.000000,7100,7300,8600,9500,9600,9700,9700,9700,9700,9700,9700,175,0,7300,6943.561056716634,806.4290840411559,12532.0018340135,0.0
1782549273,40,,Aggregated,4.300000,0.000000,11000,12000,12000,13000,15000,17000,18000,18000,18000,18000,18000,549,0,11000,11733.293746566682,806.4290840411559,62856.040954589844,0.0
1782549274,40,STREAM,E2E,1.300000,0.000000,15000,17000,17000,18000,18000,19000,19000,19000,19000,19000,19000,176,0,19000,19961.862474679947,7114.138841629028,62856.040954589844,0.0
1782549274,40,STREAM,TTFT,1.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,200,0,10000,8716.849904060364,906.3029289245605,27769.404888153076,0.0
1782549274,40,POST,chat (headers),1.300000,0.000000,7200,8600,9500,9600,9700,11000,11000,11000,11000,11000,11000,176,0,7300,6965.678407485195,806.4290840411559,12532.0018340135,0.0
1782549274,40,,Aggregated,4.200000,0.000000,11000,12000,13000,15000,17000,18000,19000,19000,19000,19000,19000,552,0,11000,11743.87169578467,806.4290840411559,62856.040954589844,0.0
1782549275,40,STREAM,E2E,1.500000,0.000000,17000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,178,0,19000,19952.62153496903,7114.138841629028,62856.040954589844,0.0
1782549275,40,STREAM,TTFT,1.600000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,202,0,10000,8740.20024691478,906.3029289245605,27769.404888153076,0.0
1782549275,40,POST,chat (headers),1.500000,0.000000,8600,9600,9700,11000,11000,11000,11000,11000,11000,11000,11000,178,0,7500,7012.274615457439,806.4290840411559,12532.0018340135,0.0
1782549275,40,,Aggregated,4.600000,0.000000,11000,12000,14000,15000,18000,19000,19000,19000,19000,19000,19000,558,0,11000,11765.720366761105,806.4290840411559,62856.040954589844,0.0
1782549276,40,STREAM,E2E,1.500000,0.000000,17000,18000,19000,19000,19000,20000,20000,20000,20000,20000,20000,179,0,19000,19954.38573213929,7114.138841629028,62856.040954589844,0.0
1782549276,40,STREAM,TTFT,1.500000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,203,0,10000,8757.164062537584,906.3029289245605,27769.404888153076,0.0
1782549276,40,POST,chat (headers),1.500000,0.000000,9500,9700,11000,11000,11000,12000,12000,12000,12000,12000,12000,179,0,7600,7041.3663645779625,806.4290840411559,12532.0018340135,0.0
1782549276,40,,Aggregated,4.500000,0.000000,11000,12000,15000,17000,19000,19000,20000,20000,20000,20000,20000,561,0,11000,11782.431247785236,806.4290840411559,62856.040954589844,0.0
1782549277,40,STREAM,E2E,1.500000,0.000000,18000,19000,19000,19000,20000,20000,20000,20000,20000,20000,20000,180,0,19000,19954.38307788637,7114.138841629028,62856.040954589844,0.0
1782549277,40,STREAM,TTFT,1.400000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,204,0,10000,8773.046404707666,906.3029289245605,27769.404888153076,0.0
1782549277,40,POST,chat (headers),1.500000,0.000000,9600,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,180,0,7600,7068.307859775248,806.4290840411559,12532.0018340135,0.0
1782549277,40,,Aggregated,4.400000,0.000000,12000,12000,15000,17000,19000,20000,20000,20000,20000,20000,20000,564,0,11000,11797.492615850097,806.4290840411559,62856.040954589844,0.0
1782549278,40,STREAM,E2E,1.500000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,183,0,19000,19950.76572699625,7114.138841629028,62856.040954589844,0.0
1782549278,40,STREAM,TTFT,1.400000,0.000000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,204,0,10000,8773.046404707666,906.3029289245605,27769.404888153076,0.0
1782549278,40,POST,chat (headers),1.500000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,183,0,8300,7143.123305150781,806.4290840411559,12532.0018340135,0.0
1782549278,40,,Aggregated,4.400000,0.000000,12000,15000,17000,18000,19000,20000,20000,20000,20000,20000,20000,570,0,11000,11838.391507795212,806.4290840411559,62856.040954589844,0.0
1782549279,40,STREAM,E2E,1.400000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,184,0,19000,19946.06164097786,7114.138841629028,62856.040954589844,0.0
